"id","frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]"
46.0,2.0,14553.418588745171,5564.27666365038,124.6395773006493,800.734956049728,1.0,5.477225575051661
47.0,2.0,15459.263807224299,13482.847900903376,141.21834813652634,713.1221423893356,1.0,5.477225575051661
48.0,2.0,15847.400974909131,5527.456529055793,113.12796409675859,749.6739587306374,1.0,5.477225575051661
49.0,2.0,15939.023087203042,15421.149140217152,99.56082147559562,837.9285309166265,1.0,5.477225575051661
50.0,3.0,74.34791950010629,15412.400456709198,113.47314125063882,825.0590562158295,1.0,5.477225575051661
51.0,3.0,342.98318838467657,12715.57928431548,133.28505364736208,871.8815890839503,1.0,5.477225575051661
52.0,3.0,493.363086918005,5280.32685430538,124.25475301873834,804.8721740297051,1.0,5.477225575051661
53.0,3.0,1386.4992192547238,4305.501276109439,86.80215864336922,825.089782739644,1.0,5.477225575051661
54.0,3.0,1738.5681789704583,743.2823332003819,99.7152087529594,824.3242219509357,1.0,5.477225575051661
55.0,3.0,1816.5836044013365,15379.634420574655,106.16582754007997,814.5895090192407,1.0,5.477225575051661
56.0,3.0,3086.380909757471,9739.029754425705,147.57439180315225,895.7443894283556,1.0,5.477225575051661
57.0,3.0,3696.9208760118236,2920.758238186664,117.13922253821396,851.3071009243006,1.0,5.477225575051661
58.0,3.0,4367.235893389761,8442.923685973366,116.9965446109884,797.8253690522924,1.0,5.477225575051661
59.0,3.0,4474.117711947892,5678.54943718895,102.20484412179108,774.1891065237915,1.0,5.477225575051661
60.0,3.0,4695.884476908999,12939.726333274408,122.60564339137996,718.4470818817653,1.0,5.477225575051661
61.0,3.0,4930.673851578386,2879.4147590810317,133.75104928579634,733.5054542772082,1.0,5.477225575051661
62.0,3.0,5153.785489603028,15018.361525809352,144.54664898144702,793.9801310011715,1.0,5.477225575051661
63.0,3.0,5949.923109923312,14465.475055867199,102.0025260248391,841.4165217834045,1.0,5.477225575051661
64.0,3.0,6131.268736526839,12530.588821589847,121.46868623456643,897.7727985942912,1.0,5.477225575051661
65.0,3.0,7526.73955840413,13016.998740486568,134.47777966713122,836.4439864166359,1.0,5.477225575051661
66.0,3.0,7643.1179314854935,4013.1492076726818,137.55825784578792,703.6871814397687,1.0,5.477225575051661
67.0,3.0,7642.64952656843,16353.584805348037,112.94862751900979,784.1397179484662,1.0,5.477225575051661
68.0,3.0,8088.032903771548,1053.3849730103748,88.59748664133744,819.0255089574218,1.0,5.477225575051661
69.0,3.0,12115.40428154752,5494.9965129927705,109.45427501890528,758.0822117866539,1.0,5.477225575051661
70.0,3.0,13960.275809343819,13344.282367262516,97.56746995673525,702.4202496950463,1.0,5.477225575051661
71.0,3.0,14346.59624286868,386.1067697515535,108.61875259809646,815.169835447768,1.0,5.477225575051661
72.0,3.0,14676.76787197904,11630.72617581198,147.4955383679649,786.1253410897955,1.0,5.477225575051661
73.0,3.0,16239.936539695973,14627.706312888526,137.19933949707337,882.4351014725285,1.0,5.477225575051661
74.0,4.0,523.2879622301385,2576.39016374975,117.20675775497234,816.5707580332482,1.0,5.477225575051661
75.0,4.0,1159.953381034689,15468.762579504419,131.76080325094057,790.9589427868725,1.0,5.477225575051661
76.0,4.0,1625.7837221694942,16216.819330361946,140.50412052001062,813.4284957604295,1.0,5.477225575051661
77.0,4.0,2328.4870459596123,5464.042737353148,146.92935975816872,888.2847194181277,1.0,5.477225575051661
78.0,4.0,2844.5553840370853,14463.717207613754,105.4397469217332,783.2936223772258,1.0,5.477225575051661
79.0,4.0,3883.3597712092383,8023.83032496068,91.12980374672686,725.3499514890266,1.0,5.477225575051661
80.0,4.0,4439.301810579411,11128.077361824671,89.55890689385683,829.4130888871973,1.0,5.477225575051661
81.0,4.0,5551.175321310287,9640.620558048362,108.89480313849685,744.1881704951372,1.0,5.477225575051661
82.0,4.0,5776.612454630089,6741.622682562036,145.886504332475,724.7888870569727,1.0,5.477225575051661
83.0,4.0,6197.784272828291,15222.980007519021,122.33245767356965,718.9650553792745,1.0,5.477225575051661
84.0,4.0,6391.574926922135,8400.814952802184,120.76999709070958,724.2489842803552,1.0,5.477225575051661
85.0,4.0,6426.128201405223,15559.270861582292,110.55814436039987,768.7053536330711,1.0,5.477225575051661
86.0,4.0,6530.878745219807,363.9414281686938,104.26578294543634,777.087631771303,1.0,5.477225575051661
87.0,4.0,7668.594973297837,10307.320998989358,90.85151271961531,852.7257209869944,1.0,5.477225575051661
88.0,4.0,8262.171965603085,8502.99112480664,102.64263583287544,743.7479915157023,1.0,5.477225575051661
89.0,4.0,8500.512112289998,13784.977334815807,86.08833378566344,735.0033233443801,1.0,5.477225575051661
90.0,4.0,8924.57203910752,12629.566489913906,113.91023175665536,795.2714823002551,1.0,5.477225575051661
91.0,4.0,9663.462274953294,14115.67858692885,148.38490907311166,870.4541853572355,1.0,5.477225575051661
92.0,4.0,9748.375280413768,14677.647607995883,136.84659631353236,831.3251774867097,1.0,5.477225575051661
93.0,4.0,9893.513714190978,2682.717138279259,104.27067846608662,877.1067300708703,1.0,5.477225575051661
94.0,4.0,10006.919733064953,11502.478682069139,97.50616882947699,763.409451453504,1.0,5.477225575051661
95.0,4.0,10759.382853236642,12107.623982575726,107.73987281611966,849.1063000212403,1.0,5.477225575051661
96.0,4.0,11747.930129240387,9984.327113108635,140.41542575641472,848.4869836466493,1.0,5.477225575051661
97.0,4.0,12251.201091260455,10501.302667410773,128.7996185662647,786.1553665045625,1.0,5.477225575051661
98.0,4.0,12777.170283055144,7976.36042996052,89.20608807708729,852.0802664288742,1.0,5.477225575051661
99.0,4.0,13459.910818648348,1093.7998587621344,100.12547904379639,760.9013426305285,1.0,5.477225575051661
100.0,4.0,14449.403052636435,3176.2509492265644,93.50815401693957,861.1348188000177,1.0,5.477225575051661
101.0,4.0,14593.483455317093,5687.188195857255,95.35944223533043,736.7610592612776,1.0,5.477225575051661
102.0,4.0,15030.345852152916,8300.73079101846,135.1358675296548,897.6961004312009,1.0,5.477225575051661
103.0,4.0,15145.408439064066,225.95084252455695,111.33907335241427,711.3147372965749,1.0,5.477225575051661
104.0,4.0,15621.364298415136,11509.666820225744,89.9231282021314,759.6776872439168,1.0,5.477225575051661
105.0,4.0,16133.991628585993,5877.707422483818,114.30871126837535,861.9344996764479,1.0,5.477225575051661
106.0,5.0,41.60228790079833,1274.2860197619427,105.86672046002965,766.6296176890274,1.0,5.477225575051661
107.0,5.0,337.2642025752497,4335.759877620597,131.48872004521004,837.7988970746394,1.0,5.477225575051661
108.0,5.0,660.3129060323078,6635.858679725451,116.92130166746337,846.2928415395536,1.0,5.477225575051661
109.0,5.0,1591.5853393830232,7107.811248049569,142.83422597765454,872.5360613376104,1.0,5.477225575051661
110.0,5.0,2009.2295979452915,7450.992972958901,101.03548308984263,732.2142596607378,1.0,5.477225575051661
111.0,5.0,2970.695850674122,12132.292873766093,108.64993909237586,706.5355798680829,1.0,5.477225575051661
112.0,5.0,3264.107522690285,6613.706430817927,104.47378211132968,716.3557220189991,1.0,5.477225575051661
113.0,5.0,3732.880193103957,7362.187347893749,101.12637568229208,733.2140993277083,1.0,5.477225575051661
114.0,5.0,3866.0219655587903,4306.466061210313,86.95824919207223,852.1882094487835,1.0,5.477225575051661
115.0,5.0,4948.082730854254,16451.916529969658,146.81913317181602,857.4291961859191,1.0,5.477225575051661
116.0,5.0,6490.258207032427,12069.555696607185,101.08033138379389,769.515386729051,1.0,5.477225575051661
117.0,5.0,7675.386186950879,6837.710760050215,121.13269462721196,813.8274306037678,1.0,5.477225575051661
118.0,5.0,7723.532838569437,10245.375284891963,123.22534536175914,866.15056654124,1.0,5.477225575051661
119.0,5.0,8205.095434076175,11298.791900229378,128.0089519405029,815.0990045616496,1.0,5.477225575051661
120.0,5.0,8372.894338184637,15028.266772691011,124.56087207458854,745.5549177808089,1.0,5.477225575051661
121.0,5.0,8455.530335263255,6233.660330576992,133.3878085038677,899.1038086859066,1.0,5.477225575051661
122.0,5.0,8536.58941315876,3065.0359029802917,91.53595418177892,869.5505207502431,1.0,5.477225575051661
123.0,5.0,8780.890194492127,6950.262808610391,126.48760650186985,818.7583123107893,1.0,5.477225575051661
124.0,5.0,9017.887767749411,1561.8365296066936,97.40651441898204,883.6083232117286,1.0,5.477225575051661
125.0,5.0,8983.81128508221,8665.885302152954,84.97936788354966,757.3852991819283,1.0,5.477225575051661
126.0,5.0,9003.185398596805,9959.780924171406,141.83447225332503,741.2789839583438,1.0,5.477225575051661
127.0,5.0,9397.141770524042,7477.335133453716,104.89055007718873,891.7190528251165,1.0,5.477225575051661
128.0,5.0,10163.699770776053,14810.930142497935,122.2951070642096,776.403843981375,1.0,5.477225575051661
129.0,5.0,10435.966497821239,3646.3462482846535,113.4580406905566,770.8508833663927,1.0,5.477225575051661
130.0,5.0,10795.638762432762,1918.285006400777,115.24550013706775,895.7764823272215,1.0,5.477225575051661
131.0,5.0,10853.704963164248,8127.579546222458,84.98390077249353,852.60029574657,1.0,5.477225575051661
132.0,5.0,12171.12448848235,14517.518525144491,96.96225197792519,800.1164475701871,1.0,5.477225575051661
133.0,5.0,12570.065673468896,3894.475769938912,122.39660374947734,847.5723665795799,1.0,5.477225575051661
134.0,5.0,12926.87789501,7903.718944284293,141.27522337433803,864.5268947827861,1.0,5.477225575051661
135.0,5.0,13164.615516014295,15426.826963933838,147.71796931754253,841.2538066739994,1.0,5.477225575051661
136.0,5.0,13538.370041922539,10028.171042849513,143.8000837140774,739.1539208381686,1.0,5.477225575051661
137.0,5.0,13701.574504331298,1347.4651357795547,105.078644298768,829.9204495114403,1.0,5.477225575051661
138.0,5.0,15267.695959740004,7237.775614549097,102.8812712840284,865.6372468348447,1.0,5.477225575051661
139.0,5.0,16012.657197363722,7202.364485119506,86.33614692842265,748.8665062739616,1.0,5.477225575051661
140.0,5.0,16343.243858930686,3296.685162043286,122.96784638511672,859.4867261021826,1.0,5.477225575051661
141.0,6.0,1043.9646542750602,1593.0935429480705,105.52678634288027,726.9592159715797,1.0,5.477225575051661
142.0,6.0,1144.4927514442008,15835.443714393108,112.40559123082832,833.2458491044447,1.0,5.477225575051661
143.0,6.0,1903.241403162757,1060.8490420753706,133.10681170341843,700.0170870052608,1.0,5.477225575051661
144.0,6.0,2020.6364031295982,12348.443653368337,105.3325105359054,835.104882918952,1.0,5.477225575051661
145.0,6.0,2706.614895923324,9029.884069325513,117.70059858272512,724.5876948331489,1.0,5.477225575051661
146.0,6.0,4134.389241999636,11628.375035200996,125.45314381736003,821.2828594150975,1.0,5.477225575051661
147.0,6.0,6162.969496763005,12623.72829513917,132.34503066484416,853.5278737695186,1.0,5.477225575051661
148.0,6.0,7382.405102308824,7358.567686619932,144.89615599903766,837.6646740362563,1.0,5.477225575051661
149.0,6.0,7890.984969050203,6903.467817880779,143.515984107004,876.2924689121736,1.0,5.477225575051661
150.0,6.0,8174.450099927858,10851.080248151724,109.48940554120828,749.682213093663,1.0,5.477225575051661
151.0,6.0,8212.198183325943,14514.731557995903,126.8035795817788,891.1760073118265,1.0,5.477225575051661
152.0,6.0,8669.90743530884,1206.451534025604,96.38175722261553,894.0700007274097,1.0,5.477225575051661
153.0,6.0,9055.93827479775,2091.013542015882,148.57725868142916,739.0349868134832,1.0,5.477225575051661
154.0,6.0,9691.088415697473,7270.838898718971,137.70411451059644,894.6766805308464,1.0,5.477225575051661
155.0,6.0,9686.950012128184,15640.782783880868,115.09548351350004,897.3632111944024,1.0,5.477225575051661
156.0,6.0,10677.59805305208,2603.0018303671036,138.19941269254852,708.811121110474,1.0,5.477225575051661
157.0,6.0,11066.254286035919,9758.429428998466,128.9055353912831,815.1652017800727,1.0,5.477225575051661
158.0,6.0,12008.606431235503,15631.42695408069,92.24512785453777,782.4589674362184,1.0,5.477225575051661
159.0,6.0,13033.811465833247,6059.947839854699,126.29025249344741,880.2558193608246,1.0,5.477225575051661
160.0,6.0,15255.749668744735,1721.5672436227917,101.6602632173513,887.1803338726419,1.0,5.477225575051661
161.0,6.0,15691.087126242754,10454.67813794665,87.20117462935346,867.8469266669746,1.0,5.477225575051661
162.0,6.0,16455.77623061972,3142.167371184863,107.97659603030117,887.0618868141777,1.0,5.477225575051661
163.0,7.0,233.7685629972041,2271.111010377493,99.60912853957419,769.4122989491125,1.0,5.477225575051661
164.0,7.0,701.7579956499433,16502.53249349847,135.6079669236375,752.4112576259549,1.0,5.477225575051661
165.0,7.0,1240.7263956301429,2906.813112029366,120.93060844092926,745.6315404586303,1.0,5.477225575051661
166.0,7.0,1844.4137699035919,2119.00303749403,101.00210907366161,790.0356623483858,1.0,5.477225575051661
167.0,7.0,3744.326151713666,10438.316399769092,119.36387457971962,841.766338977634,1.0,5.477225575051661
168.0,7.0,4632.932508187652,9822.688984080864,142.4265486020472,750.4250098094348,1.0,5.477225575051661
169.0,7.0,4740.643061100122,15444.776732873635,93.31068076180345,803.1601480253794,1.0,5.477225575051661
170.0,7.0,5211.855261584516,7961.896781347438,87.07655123384762,855.2371984202127,1.0,5.477225575051661
171.0,7.0,5577.225046648356,6693.055310440616,124.51592278743829,701.7014837649701,1.0,5.477225575051661
172.0,7.0,7248.56762683521,1031.829973258442,146.46847107629506,749.4229282973076,1.0,5.477225575051661
173.0,7.0,8400.291764875414,13398.191184104086,115.7275414688808,765.8931715583126,1.0,5.477225575051661
174.0,7.0,8742.567919330497,6487.8699211198045,118.18113721027026,704.866265611289,1.0,5.477225575051661
175.0,7.0,9445.444891883591,8681.839781364492,135.49906237952632,747.1797052985988,1.0,5.477225575051661
176.0,7.0,9907.653899544188,2449.29364147854,102.30752154756166,799.6459104193602,1.0,5.477225575051661
177.0,7.0,9943.189471129612,11932.282251418206,127.20980980564812,893.714992416481,1.0,5.477225575051661
178.0,7.0,11222.782002058766,7903.844793613949,114.4397634720514,877.9803540231098,1.0,5.477225575051661
179.0,7.0,11445.77048617205,2738.5279432017783,139.1024642003059,867.1121314776315,1.0,5.477225575051661
180.0,7.0,12174.458820001195,1020.8172450128052,139.69237481715172,837.997149630938,1.0,5.477225575051661
181.0,7.0,12628.837724837404,307.4478963411909,126.3166787753145,822.0284964663003,1.0,5.477225575051661
182.0,7.0,13636.657431216541,6182.722931904293,108.61968456788472,824.6590748650804,1.0,5.477225575051661
183.0,7.0,14025.693570903346,7497.739175394519,108.32791516625494,829.0691915244754,1.0,5.477225575051661
184.0,7.0,14212.787790880371,768.7634409519994,119.60521172399432,856.9009841232039,1.0,5.477225575051661
185.0,7.0,14912.288599382317,5290.704507623651,110.75437243231413,801.2012064396725,1.0,5.477225575051661
186.0,7.0,15164.082091986613,12250.722319188148,96.53847048710378,797.2718654636176,1.0,5.477225575051661
187.0,7.0,16074.191581951613,6781.41225572336,124.8864808601383,702.0946701483489,1.0,5.477225575051661
188.0,7.0,16219.243860745375,6556.686595327674,146.4109660211272,827.7111794223906,1.0,5.477225575051661
189.0,8.0,643.6727127807242,14449.388308039295,122.7593124128217,757.191200955484,1.0,5.477225575051661
190.0,8.0,621.350994684261,15672.643977848511,121.90919329773811,778.0479335672449,1.0,5.477225575051661
191.0,8.0,1353.391464628355,12239.487885536913,110.6691864833931,853.3717749625382,1.0,5.477225575051661
192.0,8.0,1386.3818071462758,4688.422550421569,123.19355829060525,794.0734659387653,1.0,5.477225575051661
193.0,8.0,1500.6573980756286,8038.7139298261445,146.36830275323746,721.7699915780355,1.0,5.477225575051661
194.0,8.0,3341.861315004674,16204.516097433221,145.15018959688194,788.8956524703283,1.0,5.477225575051661
195.0,8.0,3629.4029693631433,10248.58588922362,112.46562408007559,893.2720245713106,1.0,5.477225575051661
196.0,8.0,3691.08648555829,12960.077495237814,133.49556449833537,849.351237329473,1.0,5.477225575051661
197.0,8.0,4489.80069788268,5303.386757844478,121.32823082175027,869.7004127340274,1.0,5.477225575051661
198.0,8.0,5272.207425476054,9550.524737609745,86.23416356168232,870.9338075871058,1.0,5.477225575051661
199.0,8.0,7535.324598074695,6493.59129370498,117.01012691976375,876.4561668076433,1.0,5.477225575051661
200.0,8.0,7485.333825071013,14472.184717243417,102.22854778551985,750.5184547352083,1.0,5.477225575051661
201.0,8.0,8977.610484299581,6194.6563547859705,134.76863811339328,826.1695301028186,1.0,5.477225575051661
202.0,8.0,11505.829514178964,12120.456555244222,86.53252664525557,762.7017012737781,1.0,5.477225575051661
203.0,8.0,11704.137363916185,516.7343609643019,100.15738174004694,825.8291705631972,1.0,5.477225575051661
204.0,8.0,13509.15860194,11744.443321934483,132.16788426017226,779.5099147708363,1.0,5.477225575051661
205.0,8.0,13721.73541508943,12356.836199197847,126.38606477005523,822.8810233108929,1.0,5.477225575051661
206.0,8.0,14048.179710363484,6330.001196159708,106.36567058935437,745.5618073534638,1.0,5.477225575051661
207.0,8.0,14405.14137683318,9825.149383428834,135.63073145909416,766.1086965254729,1.0,5.477225575051661
208.0,8.0,15186.896373636586,7269.205829998899,136.20782052222472,783.6104219409667,1.0,5.477225575051661
209.0,9.0,126.32894553579025,9032.316161474575,119.05294713763261,807.8014258204389,1.0,5.477225575051661
210.0,9.0,781.0208809226715,10426.667583463564,114.001836357621,715.9438989195314,1.0,5.477225575051661
211.0,9.0,1058.8917276811758,304.1753281944231,103.81438426475016,897.7390407642994,1.0,5.477225575051661
212.0,9.0,1394.6523266543109,12356.53579254046,105.52113075198531,796.1045871113686,1.0,5.477225575051661
213.0,9.0,2128.5260844372156,988.2925231574902,85.51672054220627,735.9267740005027,1.0,5.477225575051661
214.0,9.0,2312.322655281537,400.4487070352686,133.04171629092727,893.3590594731917,1.0,5.477225575051661
215.0,9.0,2339.227693592749,11533.024736454998,134.45081226769275,751.8216526101513,1.0,5.477225575051661
216.0,9.0,2828.8144455982583,13604.208674348503,126.71402351415807,718.935124543705,1.0,5.477225575051661
217.0,9.0,3733.1819619059875,1172.4051777830125,148.58253662144915,866.5868868423165,1.0,5.477225575051661
218.0,9.0,4111.04429479342,11076.694738524406,118.79799668434481,826.2077921067512,1.0,5.477225575051661
219.0,9.0,5148.337493708308,13144.552452489183,107.07300178972562,815.9737083866659,1.0,5.477225575051661
220.0,9.0,5206.5166132306595,4776.148144050221,120.74169587268817,841.9644722399075,1.0,5.477225575051661
221.0,9.0,5244.989235426851,14360.449384943924,125.77900052527762,820.34174783596,1.0,5.477225575051661
222.0,9.0,5446.512695468913,9870.071116314655,123.97571815344736,745.8588540340165,1.0,5.477225575051661
223.0,9.0,6029.570171177112,15927.29407763765,122.65539730925589,747.0817450704794,1.0,5.477225575051661
224.0,9.0,6406.802581007336,1376.8002946075383,111.59846013411932,717.9899483856223,1.0,5.477225575051661
225.0,9.0,6698.857197326089,2668.2203026515213,122.38902566433595,718.998049149268,1.0,5.477225575051661
226.0,9.0,6985.756668565318,6106.4550493391735,115.83997933716229,714.4642903029053,1.0,5.477225575051661
227.0,9.0,7104.166910409341,283.5140810855694,130.6563533182805,787.0324532555824,1.0,5.477225575051661
228.0,9.0,7145.530169599381,14420.300996306643,148.37812330971002,762.1607823556224,1.0,5.477225575051661
229.0,9.0,7250.037976010764,15641.804130881968,110.4681626206685,864.3632171742672,1.0,5.477225575051661
230.0,9.0,8611.420543347847,11679.019233016781,98.96764610453701,792.1640191610852,1.0,5.477225575051661
231.0,9.0,9693.483341455596,10381.616040633988,123.74402932481752,804.1533257148827,1.0,5.477225575051661
232.0,9.0,10446.903077694382,13764.553478569238,142.25816603831197,869.8899501657505,1.0,5.477225575051661
233.0,9.0,10535.18506304022,10848.067003453441,84.9473080992987,734.703687328305,1.0,5.477225575051661
234.0,9.0,12663.822638510159,4248.33632139289,113.799493057386,769.9731698758583,1.0,5.477225575051661
235.0,9.0,13448.491742714823,6578.958229507376,136.20900669934605,775.9540196101013,1.0,5.477225575051661
236.0,9.0,13870.370767651782,2115.6991318589216,122.30453919602202,858.374765017184,1.0,5.477225575051661
237.0,9.0,14504.039982124423,6870.079576468781,88.754556941002,834.3029661868263,1.0,5.477225575051661
238.0,9.0,15084.07068602673,2988.689391264691,95.34361915910557,747.7346190358213,1.0,5.477225575051661
239.0,9.0,15975.37399710723,449.10491069064574,144.1735399396889,802.1828201007751,1.0,5.477225575051661
240.0,9.0,15934.592332073074,14574.52127653909,89.61318829517943,794.8199029607734,1.0,5.477225575051661
241.0,9.0,16291.248994521948,15991.747907425968,109.29624660759899,778.4096949837506,1.0,5.477225575051661
242.0,10.0,1382.3598018073103,7133.495958705065,114.8097493481569,753.1096880162047,1.0,5.477225575051661
243.0,10.0,2658.55996258626,13821.82981562251,146.5633336855361,753.8573170576494,1.0,5.477225575051661
244.0,10.0,2965.313216814961,13197.10614900109,90.41137864083257,746.3530730888657,1.0,5.477225575051661
245.0,10.0,5422.270748225774,843.316053408528,133.6256436649999,867.5055667320895,1.0,5.477225575051661
246.0,10.0,6031.15211325439,8113.374801768603,97.75011258367185,803.5251211447444,1.0,5.477225575051661
247.0,10.0,6135.346841047768,310.00886551957507,92.59216771301145,707.3075781089353,1.0,5.477225575051661
248.0,10.0,6156.545596311953,1147.040239230846,141.64117248741056,886.794103804308,1.0,5.477225575051661
249.0,10.0,6516.936433635916,11645.544556755014,93.6118565623432,744.9944618849888,1.0,5.477225575051661
250.0,10.0,6960.509155456298,3125.36662543354,134.93300329034903,820.5524791888555,1.0,5.477225575051661
251.0,10.0,6923.25509941763,15652.10213830445,101.63914678357385,718.0968314195193,1.0,5.477225575051661
252.0,10.0,7244.5032721184,8763.784313621201,86.54433434396519,739.872908856358,1.0,5.477225575051661
253.0,10.0,7828.3176776714035,9339.954767982643,133.2419577771332,786.857866806489,1.0,5.477225575051661
254.0,10.0,8352.880683161533,7428.966219516003,105.86695006492205,800.834861956755,1.0,5.477225575051661
255.0,10.0,8495.070347963154,6345.2864916663675,105.06950830693717,731.2029091811787,1.0,5.477225575051661
256.0,10.0,8618.882025943534,10922.541660614612,132.73696641870697,721.6731911236452,1.0,5.477225575051661
257.0,10.0,8879.813817114857,11319.745374208042,96.62650164118419,817.2122200849863,1.0,5.477225575051661
258.0,10.0,9083.650856448785,10179.843545765294,148.36932189716944,847.244865742892,1.0,5.477225575051661
259.0,10.0,10300.535756631627,698.3006350929572,140.99384323888472,870.0428954295971,1.0,5.477225575051661
260.0,10.0,10540.005281254334,1450.0536503618682,115.5639833149574,788.1841919977896,1.0,5.477225575051661
261.0,10.0,10871.861030539396,8650.770192068649,103.51577920740701,848.8891539691932,1.0,5.477225575051661
262.0,10.0,11119.485004484071,5180.77545771297,85.32476643371497,736.4488027651367,1.0,5.477225575051661
263.0,10.0,11262.011357385301,13001.603424371375,109.3379987214862,837.6332616698459,1.0,5.477225575051661
264.0,10.0,11504.7516015001,14128.348916994782,135.515477932055,816.4203364789091,1.0,5.477225575051661
265.0,10.0,13308.363472401563,13495.645701165438,123.9427603583131,817.8978837824402,1.0,5.477225575051661
266.0,10.0,14995.817386747594,8673.647401541744,124.71108626395018,755.7043427695588,1.0,5.477225575051661
